20:S,18.9730189291667
6:F,12.039999999999997
16:fsoh,7.66572037497664
20:P,9.679395765056524
20:Ph,10.243664560443019
14:Ph,10.236501116016518
20:O,22.173134189465806
6:H,16.75609756097561
16:soh,7.629898400610435
17:f,7.694085448541632
17:s,7.786012125833703
17:p,8.135873400081705
6:O,21.87272727272727
12:fs,7.8782546224189645
6:P,9.621315192743758
12:FS,37.08771929824563
11:foh,7.6634830254130915
6:S,19.758333333333333
6:poh,8.693320804351949
3:foh,7.6740058686721655
23:,7.2266093873605195
11:,7.357671851796593
20:H,16.39818680542918
20:F,11.964730168091968
20:s,7.889158392717106
22:poh,8.585020379937783
18:foh,7.6379959573612695
6:f,7.593316797199651
7:Ph,10.199632077400057
20:p,8.06717387734944
21:oh,10.26144235938706
15:oh,7.800398708134903
16:H,16.409097426338814
3:fsoh,7.666642854491458
16:F,11.958964414862942
16:S,18.964195009556843
5:fs,7.860326169791191
16:P,9.684691740514646
6:p,8.268238140995047
16:O,22.13049365997782
6:s,7.659999087666029
10:poh,8.650239759911102
17:poh,8.603112921826968
2:oh,7.553029530152496
21:fsoh,7.669322401884995
24:,7.222071934359108
12:,7.349466425898146
20:f,7.77189181837923
8:oh,7.579910751560947
5:F,12.125
20:oh,9.263828862666184
20:soh,7.630496234764775
5:H,16.333333333333332
16:f,7.675784890319256
16:s,7.764736158111564
5:O,22.736842105263158
5:P,9.254310344827582
16:p,8.153409338411757
5:S,18.94736842105263
25:,7.225145948036106
13:,7.340508959412441
5:fsoh,7.666840698834552
14:oh,7.732044435475761
5:f,7.594014028259812
15:H,16.415537724051752
3:,7.411099514555321
19:Ph,10.244024422834908
15:F,11.960676306326997
3:poh,8.746546678901735
15:S,18.967235766202144
5:p,8.254157599400166
15:P,9.687524201393314
17:fs,7.929430565255834
17:FS,37.35746606334844
5:s,7.657695980845803
15:O,22.121392050140177
6:foh,7.671436732995149
14:fsoh,7.667025253203765
14:,7.3308663453101826
13:poh,8.626057828106834
8:soh,7.629261796944484
14:foh,7.656362888285637
23:fs,8.481937939320735
23:FS,37.04055822067154
8:Ph,10.22081254969992
4:foh,7.673298191825981
5:poh,8.709524705874612
4:,7.407496495833801
15:f,7.663550051473909
18:Ph,10.243753675051714
6:fs,7.87574274433825
6:FS,43.0
24:Ph,10.257514172966129
16:fs,7.913587232432129
16:FS,37.399350649350644
4:O,21.333333333333332
15:s,7.746857814603252
15:p,8.169249207314586
15:,7.32046071064466
3:oh,7.554391759994157
2:soh,7.628883824408864
22:fs,8.214498497086316
22:FS,37.163807415605945
9:oh,7.590763310916244
4:f,7.58408415366384
9:fsoh,7.668725684313818
5:,7.397744973884612
19:oh,8.652639391729187
14:H,16.406046839508065
4:p,8.27688795223047
14:S,18.988358523325555
22:foh,7.593598067341089
4:s,7.650931794821577
21:poh,8.587685801419314
14:P,9.689884477693655
11:fs,7.8677219140611125
11:FS,37.29032258064515
14:O,22.146615695974816
19:foh,7.631617101259292
16:,7.309556770126773
9:poh,8.65843602782687
18:poh,8.598993013847107
14:F,11.975602722343993
10:foh,7.665702820578404
10:fsoh,7.667620021591079
13:Ph,10.242242570313769
13:soh,7.627953080514368
18:oh,8.280250676457413
9:foh,7.667429658090823
10:fs,7.86262308616942
10:FS,37.68421052631579
6:,7.391126948418325
25:H,16.404053326745018
4:oh,7.556788567195995
24:oh,13.007760093185583
12:soh,7.628643487121545
14:s,7.731176898152367
25:S,18.96765298181654
15:foh,7.653157455281412
14:p,8.182904758808547
25:P,9.683411241967042
25:O,22.18386858229448
17:,7.297835719440005
14:f,7.655437479095666
25:F,11.969411039692709
12:Ph,10.243150512134816
3:f,7.571875606442846
13:O,22.146085295989792
7:,7.385763830646233
9:Ph,10.23925375690374
14:poh,8.619528079776495
13:H,16.40495566622122
7:fs,7.864329465556661
7:FS,43.0
7:soh,7.629526494920969
3:s,7.651121816316507
13:S,19.00048532980366
25:p,7.840898053597903
13:P,9.6841575575928
4:fsoh,7.664944598728169
18:,7.285627122794231
17:soh,7.630373870279578
13:F,12.003710407239808
13:oh,7.6840720460694705
4:poh,8.726016632568703
5:foh,7.672443025297641
24:O,22.175141836520286
8:,7.38004521926223
4:Ph,10.211801896733416
24:H,16.401921216157128
12:poh,8.633809611195712
13:s,7.718972779026711
24:S,18.96714012487605
13:p,8.194868183618299
24:P,9.6825293963835
19:,7.272934404863847
12:oh,7.649884809762055
13:f,7.646647651341358
24:F,11.969692479693949
2:fsoh,7.665116721134053
15:fsoh,7.6664647135748485
20:poh,8.592096273863815
17:Ph,10.24019852470583
12:P,9.678879708891433
9:,7.373526059120616
12:O,22.13047530288909
14:soh,7.628877630819372
21:foh,7.609371974724093
5:oh,7.560707015815551
15:fs,7.897793665753508
15:FS,37.2037037037037
23:Ph,10.251548208288185
19:poh,8.594894048425106
24:s,8.41527014641803
12:S,19.01561269068256
24:p,7.906038595405108
3:soh,7.628968538260677
8:poh,8.66773544159836
1:foh,7.674833074630384
12:H,16.370878029400124
24:f,8.129861402593903
12:F,11.970318960425285
21:fs,8.088930682428733
21:FS,37.18460441910195
12:p,8.20629201410398
23:P,9.681753306933507
23:O,22.17751658385245
9:F,12.001934235976774
16:Ph,10.242158066319153
9:H,16.43969849246228
22:Ph,10.249529466221851
8:foh,7.668863561549488
12:s,7.7068110600226785
23:S,18.97391233374324
9:O,21.84007352941177
14:fs,7.886908260060425
9:P,9.68202439387175
14:FS,37.30769230769232
9:S,18.958910227780244
8:fs,7.862026227108081
8:FS,42.0
15:poh,8.613299704726968
16:foh,7.649134489462024
23:H,16.40304929901494
12:f,7.6373085932286875
23:F,11.967614805243489
6:soh,7.6291891946442405
11:soh,7.628904284889878
20:fs,8.022381251243594
20:FS,37.291821561338224
23:p,7.9584082972918955
17:oh,8.049178167203948
19:H,16.39651325340121
11:P,9.68192894440446
11:O,22.132737276478668
20:fsoh,7.672908313911618
19:F,11.966840467002491
9:f,7.614623953592195
5:Ph,10.26793843485799
19:P,9.680531974984083
23:oh,13.00388781602777
19:O,22.171741778319124
3:fs,7.881417269819893
23:s,8.173064807861515
11:S,19.012000494865802
9:p,8.23248616923655
9:s,7.681146272630589
18:soh,7.630011820290542
17:fsoh,7.6674411098299755
11:H,16.387019230769262
23:f,7.97584684800731
11:Ph,10.236200930006193
11:F,11.980051150895141
22:soh,7.627464048601683
11:p,8.21741938379839
22:P,9.680707911567833
22:O,22.171833833711197
11:poh,8.641309047876629
19:f,7.738770952179244
6:oh,7.56596792086712
8:F,11.958333333333329
16:oh,7.90037343347271
8:H,16.491978609625694
19:p,8.092870056900697
22:oh,11.707095729453478
8:O,21.94539249146757
11:s,7.697211970301666
22:S,18.976827044161904
8:P,9.676416359369764
11:fsoh,7.667916984338504
20:foh,7.622857260215791
8:S,18.907135874877813
15:soh,7.629210814647261
19:fs,7.981220495545648
19:FS,37.32500000000007
19:S,18.972315969433957
8:fsoh,7.668007244030367
22:H,16.40529157026753
10:Ph,10.232994424852333
11:f,7.629857486200223
22:F,11.967652752098445
12:foh,7.661219462022567
22:p,8.001283644415228
18:H,16.408727988625266
10:P,9.694011100277516
10:O,22.029834254143626
8:f,7.609693138882061
18:F,11.957993529238648
7:poh,8.680067789829879
18:P,9.682187816922331
2:foh,7.674540642796152
17:foh,7.643724961180932
18:O,22.169917451968708
6:fsoh,7.667295026743131
23:poh,8.57962966289773
22:s,8.03676577863141
8:p,8.244381191692696
10:S,18.9776976796576
8:s,7.673504853329155
9:fs,7.857842363276305
9:FS,37.7
19:s,7.84741423579122
11:oh,7.624442331434603
10:H,16.400503778337487
22:f,7.8769401127004
20:,7.2600874621892775
10:F,11.997637051039698
25:FS,36.93020097772926
4:soh,7.629510695199832
5:soh,7.629037977406787
10:p,8.22512937882251
21:P,9.679653752997966
21:O,22.180149685960355
7:F,11.976744186046512
18:f,7.714423162636754
6:Ph,10.239658912409297
7:H,16.791044776119403
16:poh,8.607508925363506
13:fsoh,7.667637776845797
18:p,8.115564750191611
4:fs,7.855624015565647
22:fsoh,7.6600269613694065
18:fs,7.949044545422706
18:FS,37.338926174496635
7:O,22.064748201438842
7:P,9.70589539007095
10:s,7.6886998950340715
19:fsoh,7.670019009805803
21:S,18.976790586965805
7:S,19.12983425414365
18:S,18.962787835822798
12:fsoh,7.66770171456147
21:H,16.404109325895533
21:,7.247307969104133
18:fsoh,7.66968951165728
10:f,7.621996142199857
21:F,11.967647488563879
24:fs,9.661125723303597
24:FS,36.96933560477006
10:oh,7.604951405900741
2:poh,8.765152020448626
7:foh,7.670255202284396
21:p,8.037199287296504
7:f,7.601035240125215
17:H,16.398391610154555
21:Ph,10.246410365528062
7:oh,7.572084479022707
15:Ph,10.242733475655477
17:F,11.956836530627323
19:soh,7.629115726084312
17:S,18.96213246213253
17:P,9.683347100939113
10:soh,7.628522232305978
17:O,22.15765850009355
7:p,8.254062516447306
13:foh,7.6594283568728265
21:s,7.95119126622788
13:fs,7.880347704950607
13:FS,37.25555555555556
7:s,7.665885532032138
21:soh,7.63309361751825
7:fsoh,7.667146900724555
9:soh,7.628314346793007
18:s,7.81290150046582
22:,7.235838336104138
10:,7.36588536574767
21:f,7.814366462136814
