11 ,7.3594714429932955
24 s,8.360699405778282
12 S,18.938820912124577
11 fs,7.860085685779681
12 O,21.90625
9 fs,7.86130679816837
24 Fssssssss,37.76190476190476
12 F,12.08444444444444
5 fsoh,7.659223541801749
25 pppppppp,7.838523173769778
9 soh,7.62377183949812
19 foh,7.624918051002821
6 oh,7.567216220656398
20 pppppppp,8.065083508767463
19 oh,8.643722057410042
24 h,10.245903180322761
24 ,7.37966266987319
12 H,16.3301282051282
12 ,7.352854243488337
24 f,8.187002998305312
9 F,12.301369863013699
4 fs,7.882963493199713
9 H,16.057692307692303
12 s,7.703464161268935
23 S,18.9827404479578
23 Fssssssss,38.0
17 soh,7.62648011657023
23 O,22.24205570812083
9 O,22.066666666666666
18 fsoh,7.658664495114002
9 S,18.644736842105257
20 oh,9.258481748680913
12 foh,7.657433217395045
21 fsoh,7.682083666874205
17 Fssssssss,39.0
12 f,7.647318551428138
23 F,11.9485313231089
10 pppppppp,8.217163775018795
14 oh,7.727684058546615
25 ,7.42664690983853
8 ophppppppp,8.674744488748248
13 ,7.34600257057757
21 soh,7.625731166332978
12 h,10.274870053008073
23 H,16.396684684684427
4 foh,7.670079076253176
15 pppppppp,8.168655283766913
9 f,7.621901677475631
19 O,22.323694029850742
7 foh,7.665923215649535
9 h,10.291714899950362
23 s,8.15513195966674
11 S,18.96455223880595
19 H,16.390710382513596
7 ophppppppp,8.67921147922515
18 Fssssssss,39.0
9 s,7.671147273039541
19 S,18.92306519252776
3 ,7.39850299401197
2 soh,7.621228955992176
23 f,7.993274760160951
11 F,12.197718631178708
15 Fssssssss,39.0
2 ophppppppp,8.757026321873333
4 pppppppp,8.226100966702504
11 O,21.906976744186053
10 soh,7.625162967345081
16 ophppppppp,8.603946232750742
19 F,11.907161803713528
15 foh,7.649462416948331
13 oh,7.678822398657088
14 ,7.339150032317197
23 h,10.218209562563553
8 F,12.92
11 H,16.473053892215574
8 H,15.692307692307692
7 fsoh,7.662137532750548
25 Fssssssss,37.785714285714285
16 fs,7.912834950906879
11 s,7.6935442509505
22 S,18.968425663836094
19 h,10.225616820424793
8 O,21.94736842105263
23 pppppppp,7.9561483102503745
8 S,18.553846153846155
4 ,7.397602796737115
17 pppppppp,8.134569992399838
17 ophppppppp,8.598750920097636
19 s,7.837732263299605
6 pppppppp,8.24379674017251
11 f,7.629609800314876
22 F,11.930065272412456
12 pppppppp,8.203348432632682
22 O,22.24680246328754
19 f,7.736362290331447
22 fs,8.294416243654798
7 oh,7.570903341347453
22 Fssssssss,36.583333333333336
15 ,7.3330181362857605
8 f,7.619288074985103
11 h,10.296099418145273
22 H,16.396357248520612
8 h,10.264933628318603
5 fs,7.90082776185928
8 soh,7.6258615878422935
18 O,22.304849884526583
15 fs,7.900154624683719
22 s,8.024832863827884
10 S,19.074074074074073
14 soh,7.623632078335732
5 ,7.391669459170724
8 s,7.670380116590907
18 S,18.938443791946398
2 oh,7.54936277874225
22 f,7.904820418298646
10 H,16.333333333333325
1 foh,7.671274933577408
10 F,12.402777777777779
18 H,16.36329802462067
10 O,21.754716981132077
21 fs,8.137748386889653
18 F,11.938600000000015
16 ,7.326253575593266
7 F,10.333333333333334
12 ophppppppp,8.630286347579794
22 h,10.217710044412044
7 H,16.333333333333336
10 s,7.681164078430418
21 S,18.974640374273108
10 fs,7.844533295922185
7 O,21.571428571428573
14 pppppppp,8.182569339925168
6 ,7.383613553981445
7 S,18.409090909090903
16 fsoh,7.662191857346594
18 s,7.806361079163368
20 soh,7.621830401196333
5 foh,7.669011580302191
9 ophppppppp,8.661389901968773
24 oh,13.009484187145208
21 H,16.412795582763135
10 h,10.28779465688842
21 F,11.913910129736252
10 f,7.619707683848432
18 h,10.232210202846298
21 O,22.258823529411757
17 ,7.320565473349231
18 f,7.715881538590974
7 f,7.612307357693266
18 oh,8.266608465894313
7 h,10.323711340206186
24 pppppppp,7.903883198220552
23 oh,12.999586041313048
3 soh,7.623958821280697
11 Fssssssss,35.0
21 ophppppppp,8.578146733707737
17 O,22.36746987951808
21 pppppppp,8.034130682999523
21 s,7.937225411835341
11 fsoh,7.664258820109632
7 ,7.380213577624711
7 s,7.666968116277555
17 S,18.967438494934857
21 h,10.21825137372186
18 soh,7.62588284010686
21 f,7.827953933222933
8 oh,7.5766226116820805
18 ,7.3172655730917295
7 pppppppp,8.223299640226154
17 H,16.444050433412134
20 fsoh,7.66405451448041
17 F,11.957234101638466
6 foh,7.667430569038725
6 F,9.0
6 H,19.0
11 foh,7.659779238101965
17 oh,8.038017792110203
16 foh,7.649542584989157
6 O,16.0
20 S,18.960565647275146
8 ,7.37857575374247
6 S,18.2
17 s,7.779529776753516
6 fs,7.853856209150324
3 oh,7.55064969811098
12 oh,7.6462856848952505
20 H,16.389220615964877
13 soh,7.623620056529887
20 F,11.89998881306635
16 Fssssssss,39.0
19 ,7.314968035258533
18 pppppppp,8.112950853461454
17 h,10.23358299947731
20 O,22.239002932551337
17 f,7.699046602144888
6 f,7.6156625329557635
22 foh,7.515612982618058
10 ophppppppp,8.650244910320353
17 fsoh,7.656561267791984
6 h,10.3037542662116
2 foh,7.670990213874826
16 O,22.338582677165356
20 s,7.878395957193814
9 ,7.374859407488018
15 soh,7.624461440416289
6 fsoh,7.6624109984242175
6 s,7.65680250783698
19 fs,8.016186846772143
16 S,18.94538071065994
11 oh,7.619849624060143
20 h,10.242403855395242
20 f,7.777967881743292
25 fs,37.301020408163254
16 pppppppp,8.152157089223795
19 fsoh,7.656650737192779
16 H,16.416152551878824
5 F,10.0
16 F,11.941987829614613
11 pppppppp,8.213550496749358
14 fs,7.88458918503703
23 ophppppppp,8.579844178494689
10 Fssssssss,35.0
5 S,16.0
10 fsoh,7.664186309741382
13 ophppppppp,8.62026680344668
16 s,7.754949354951668
7 soh,7.628792413094927
20 fs,8.064628882424659
9 oh,7.586913388341262
16 h,10.234879398812149
5 f,7.644697742493458
14 ophppppppp,8.615279258815956
16 f,7.683260080259895
5 h,10.340694006309153
15 S,18.965679084775598
13 fs,7.884308100438028
19 soh,7.626880489289551
15 O,22.245382585751983
5 s,7.646687794856973
21 foh,7.581966936001896
4 soh,7.623016558420592
7 fs,7.814664175002748
12 fsoh,7.659841309120784
19 ophppppppp,8.590919448264346
15 H,16.453516572352495
4 oh,7.5502941211528505
15 F,11.998784194528863
15 s,7.733304729674259
12 soh,7.622746788271107
9 foh,7.663742504764555
5 ophppppppp,8.704167362154356
12 Fssssssss,35.0
22 oh,11.714646214745054
10 foh,7.661572650635898
17 foh,7.644947144037954
4 ophppppppp,8.715030750861631
4 f,7.6836945304437565
22 fsoh,7.664734921657008
15 h,10.230199582382303
4 h,10.732394366197184
4 fsoh,7.667090212062646
15 f,7.669696751681717
16 oh,7.8891124614005355
14 S,19.0079610791685
3 ophppppppp,8.736584015939687
18 ophppppppp,8.596420634368455
14 fsoh,7.662762493464563
18 foh,7.633349090049628
14 O,22.101449275362324
4 s,7.633401936479723
15 ophppppppp,8.609450970664358
3 foh,7.670606464838534
21 oh,10.266215607321053
13 pppppppp,8.195404145910251
